timestamp,symbol,price
2025-09-15T14:46:41.371462,AAPL,152.15
2025-09-15T14:46:41.382568,AAPL,153.38
2025-09-15T14:46:41.395175,AAPL,155.18
2025-09-15T14:46:41.407781,AAPL,152.93
2025-09-15T14:46:41.417930,AAPL,150.69
2025-09-15T14:46:41.430515,AAPL,151.23
2025-09-15T14:46:41.451764,AAPL,154.23
2025-09-15T14:46:41.464397,AAPL,157.31
2025-09-15T14:46:41.476947,AAPL,158.29
2025-09-15T14:46:41.489466,AAPL,158.75
2025-09-15T14:46:41.502021,AAPL,159.72
2025-09-15T14:46:41.514468,AAPL,160.33
2025-09-15T14:46:41.527065,AAPL,163.39
2025-09-15T14:46:41.539279,AAPL,164.98
2025-09-15T14:46:41.551734,AAPL,161.77
2025-09-15T14:46:41.562060,AAPL,160.57
2025-09-15T14:46:41.572585,AAPL,163.84
2025-09-15T14:46:41.584840,AAPL,165.66
2025-09-15T14:46:41.596416,AAPL,167.7
2025-09-15T14:46:41.610421,AAPL,168.22
2025-09-15T14:46:41.623129,AAPL,173.14
2025-09-15T14:46:41.635437,AAPL,175.29
2025-09-15T14:46:41.648680,AAPL,170.34
2025-09-15T14:46:41.661994,AAPL,168.71
2025-09-15T14:46:41.674725,AAPL,169.66
2025-09-15T14:46:41.698290,AAPL,170.71
2025-09-15T14:46:41.710914,AAPL,168.83
2025-09-15T14:46:41.723496,AAPL,167.47
2025-09-15T14:46:41.736058,AAPL,170.86
2025-09-15T14:46:41.748624,AAPL,172.81
2025-09-15T14:46:41.761191,AAPL,172.03
2025-09-15T14:46:41.773756,AAPL,170.08
2025-09-15T14:46:41.786306,AAPL,168.54
2025-09-15T14:46:41.798531,AAPL,172.47
2025-09-15T14:46:41.811053,AAPL,177.05
2025-09-15T14:46:41.823588,AAPL,177.7
2025-09-15T14:46:41.836128,AAPL,182.37
2025-09-15T14:46:41.848697,AAPL,183.16
2025-09-15T14:46:41.861241,AAPL,181.77
2025-09-15T14:46:41.873816,AAPL,179.44
2025-09-15T14:46:41.886366,AAPL,178.33
2025-09-15T14:46:41.898545,AAPL,178.25
2025-09-15T14:46:41.911093,AAPL,180.64
2025-09-15T14:46:41.921949,AAPL,181.13
2025-09-15T14:46:41.934497,AAPL,184.6
2025-09-15T14:46:41.945652,AAPL,180.53
2025-09-15T14:46:41.958204,AAPL,184.41
2025-09-15T14:46:41.970753,AAPL,184.16
2025-09-15T14:46:41.983282,AAPL,183.28
2025-09-15T14:46:41.995817,AAPL,187.02
2025-09-15T14:46:42.008357,AAPL,189.8
2025-09-15T14:46:42.020899,AAPL,186.03
2025-09-15T14:46:42.031862,AAPL,189.42
2025-09-15T14:46:42.044423,AAPL,188.27
2025-09-15T14:46:42.054491,AAPL,196.62
2025-09-15T14:46:42.067067,AAPL,196.72
2025-09-15T14:46:42.079628,AAPL,201.26
2025-09-15T14:46:42.092187,AAPL,201.12
2025-09-15T14:46:42.104737,AAPL,203.77
2025-09-15T14:46:42.115207,AAPL,197.37
2025-09-15T14:46:42.127762,AAPL,193.05
2025-09-15T14:46:42.140327,AAPL,195.26
2025-09-15T14:46:42.152893,AAPL,188.4
2025-09-15T14:46:42.165234,AAPL,187.53
2025-09-15T14:46:42.177827,AAPL,186.17
2025-09-15T14:46:42.190433,AAPL,183.22
2025-09-15T14:46:42.203013,AAPL,182.73
2025-09-15T14:46:42.213458,AAPL,179.13
2025-09-15T14:46:42.226327,AAPL,183.18
2025-09-15T14:46:42.238641,AAPL,187.81
2025-09-15T14:46:42.251210,AAPL,181.53
2025-09-15T14:46:42.263768,AAPL,184.75
2025-09-15T14:46:42.276556,AAPL,184.66
2025-09-15T14:46:42.288040,AAPL,185.55
2025-09-15T14:46:42.302689,AAPL,177.52
2025-09-15T14:46:42.319984,AAPL,175.82
2025-09-15T14:46:42.332578,AAPL,172.99
2025-09-15T14:46:42.345742,AAPL,175.3
2025-09-15T14:46:42.357035,AAPL,176.41
2025-09-15T14:46:42.368925,AAPL,172.21
2025-09-15T14:46:42.382636,AAPL,176.82
2025-09-15T14:46:42.394163,AAPL,178.98
2025-09-15T14:46:42.405562,AAPL,184.96
2025-09-15T14:46:42.418958,AAPL,188.98
2025-09-15T14:46:42.431599,AAPL,194.6
2025-09-15T14:46:42.443850,AAPL,189.43
2025-09-15T14:46:42.456458,AAPL,187.8
2025-09-15T14:46:42.469125,AAPL,188.03
2025-09-15T14:46:42.479394,AAPL,191.2
2025-09-15T14:46:42.491131,AAPL,186.3
2025-09-15T14:46:42.503170,AAPL,181.18
2025-09-15T14:46:42.514499,AAPL,178.42
2025-09-15T14:46:42.526847,AAPL,180.75
2025-09-15T14:46:42.539258,AAPL,182.57
2025-09-15T14:46:42.551885,AAPL,185.94
2025-09-15T14:46:42.564469,AAPL,189.24
2025-09-15T14:46:42.576466,AAPL,192.44
2025-09-15T14:46:42.590224,AAPL,190.43
2025-09-15T14:46:42.601930,AAPL,195.65
2025-09-15T14:46:42.614489,AAPL,202.49
2025-09-15T14:46:42.627053,AAPL,201.79
2025-09-15T14:46:42.642169,AAPL,202.1
2025-09-15T14:46:42.655464,AAPL,204.31
2025-09-15T14:46:42.668679,AAPL,205.84
2025-09-15T14:46:42.683920,AAPL,210.09
2025-09-15T14:46:42.695476,AAPL,204.27
2025-09-15T14:46:42.706359,AAPL,200.56
2025-09-15T14:46:42.718988,AAPL,198.46
2025-09-15T14:46:42.730463,AAPL,204.25
2025-09-15T14:46:42.743157,AAPL,204.59
2025-09-15T14:46:42.756082,AAPL,209.62
2025-09-15T14:46:42.768710,AAPL,208.59
2025-09-15T14:46:42.781293,AAPL,212.17
2025-09-15T14:46:42.793843,AAPL,208.27
2025-09-15T14:46:42.806452,AAPL,207.7
2025-09-15T14:46:42.818833,AAPL,203.74
2025-09-15T14:46:42.831388,AAPL,201.62
2025-09-15T14:46:42.844016,AAPL,200.41
2025-09-15T14:46:42.855481,AAPL,196.62
2025-09-15T14:46:42.868023,AAPL,199.95
2025-09-15T14:46:42.880552,AAPL,196.53
2025-09-15T14:46:42.893454,AAPL,200.95
2025-09-15T14:46:42.905042,AAPL,207.13
2025-09-15T14:46:42.915593,AAPL,207.94
2025-09-15T14:46:42.930817,AAPL,206.21
2025-09-15T14:46:42.941983,AAPL,201.74
2025-09-15T14:46:42.954527,AAPL,200.75
2025-09-15T14:46:42.966396,AAPL,197.91
2025-09-15T14:46:42.978917,AAPL,205.43
2025-09-15T14:46:42.991739,AAPL,199.57
2025-09-15T14:46:43.003097,AAPL,204.44
2025-09-15T14:46:43.015705,AAPL,205.82
2025-09-15T14:46:43.028330,AAPL,204.0
2025-09-15T14:46:43.040890,AAPL,200.85
2025-09-15T14:46:43.053478,AAPL,201.81
2025-09-15T14:46:43.064641,AAPL,195.17
2025-09-15T14:46:43.075417,AAPL,193.13
2025-09-15T14:46:43.088011,AAPL,188.73
2025-09-15T14:46:43.099886,AAPL,186.11
2025-09-15T14:46:43.112438,AAPL,188.41
2025-09-15T14:46:43.124463,AAPL,190.71
2025-09-15T14:46:43.137007,AAPL,189.29
2025-09-15T14:46:43.149555,AAPL,196.4
2025-09-15T14:46:43.162094,AAPL,193.41
2025-09-15T14:46:43.174648,AAPL,187.87
2025-09-15T14:46:43.187204,AAPL,183.41
2025-09-15T14:46:43.198513,AAPL,181.86
2025-09-15T14:46:43.211091,AAPL,177.52
2025-09-15T14:46:43.223640,AAPL,178.23
2025-09-15T14:46:43.234934,AAPL,177.6
2025-09-15T14:46:43.247504,AAPL,174.42
2025-09-15T14:46:43.260063,AAPL,172.75
2025-09-15T14:46:43.272610,AAPL,175.4
2025-09-15T14:46:43.285166,AAPL,178.77
2025-09-15T14:46:43.297739,AAPL,178.41
2025-09-15T14:46:43.309342,AAPL,181.28
2025-09-15T14:46:43.321900,AAPL,174.22
2025-09-15T14:46:43.333219,AAPL,168.56
2025-09-15T14:46:43.344839,AAPL,166.74
2025-09-15T14:46:43.357409,AAPL,165.38
2025-09-15T14:46:43.369995,AAPL,160.17
2025-09-15T14:46:43.381846,AAPL,163.41
2025-09-15T14:46:43.394428,AAPL,161.24
2025-09-15T14:46:43.407013,AAPL,164.33
2025-09-15T14:46:43.417963,AAPL,168.25
2025-09-15T14:46:43.430632,AAPL,169.29
2025-09-15T14:46:43.443253,AAPL,169.42
2025-09-15T14:46:43.455800,AAPL,167.6
2025-09-15T14:46:43.467595,AAPL,170.53
2025-09-15T14:46:43.480149,AAPL,171.08
2025-09-15T14:46:43.492684,AAPL,174.52
2025-09-15T14:46:43.505228,AAPL,175.61
2025-09-15T14:46:43.517758,AAPL,174.36
2025-09-15T14:46:43.530291,AAPL,175.23
2025-09-15T14:46:43.542820,AAPL,173.58
2025-09-15T14:46:43.555351,AAPL,175.41
2025-09-15T14:46:43.567906,AAPL,174.17
2025-09-15T14:46:43.580469,AAPL,172.85
2025-09-15T14:46:43.593020,AAPL,176.17
2025-09-15T14:46:43.605579,AAPL,181.94
2025-09-15T14:46:43.616925,AAPL,180.26
2025-09-15T14:46:43.629460,AAPL,181.43
2025-09-15T14:46:43.642008,AAPL,185.42
2025-09-15T14:46:43.654558,AAPL,188.71
2025-09-15T14:46:43.665199,AAPL,190.59
2025-09-15T14:46:43.677759,AAPL,189.88
2025-09-15T14:46:43.693829,AAPL,193.69
2025-09-15T14:46:43.705323,AAPL,190.79
2025-09-15T14:46:43.717880,AAPL,194.23
2025-09-15T14:46:43.730459,AAPL,195.5
2025-09-15T14:46:43.743060,AAPL,198.27
2025-09-15T14:46:43.753834,AAPL,198.0
2025-09-15T14:46:43.765836,AAPL,205.45
2025-09-15T14:46:43.778716,AAPL,210.47
2025-09-15T14:46:43.790241,AAPL,212.19
2025-09-15T14:46:43.801288,AAPL,209.61
2025-09-15T14:46:43.814001,AAPL,213.81
2025-09-15T14:46:43.825777,AAPL,205.67
2025-09-15T14:46:43.838663,AAPL,204.22
2025-09-15T14:46:43.850093,AAPL,205.49
2025-09-15T14:46:43.862705,AAPL,211.23
2025-09-15T14:46:43.873843,AAPL,213.02
2025-09-15T14:46:43.883982,AAPL,219.14
2025-09-15T14:46:43.896629,AAPL,218.53
2025-09-15T14:46:43.907900,AAPL,229.57
2025-09-15T14:46:43.919589,AAPL,229.85
2025-09-15T14:46:43.931583,AAPL,236.43
2025-09-15T14:46:43.944214,AAPL,235.58
2025-09-15T14:46:43.956733,AAPL,237.81
2025-09-15T14:46:43.969392,AAPL,235.62
2025-09-15T14:46:43.982368,AAPL,232.45
2025-09-15T14:46:43.995035,AAPL,236.1
2025-09-15T14:46:44.006902,AAPL,233.76
2025-09-15T14:46:44.018592,AAPL,228.16
2025-09-15T14:46:44.031429,AAPL,226.58
2025-09-15T14:46:44.043483,AAPL,231.7
2025-09-15T14:46:44.055930,AAPL,227.98
2025-09-15T14:46:44.068938,AAPL,230.53
2025-09-15T14:46:44.080892,AAPL,233.34
2025-09-15T14:46:44.093256,AAPL,232.7
2025-09-15T14:46:44.106108,AAPL,227.91
2025-09-15T14:46:44.118791,AAPL,229.08
2025-09-15T14:46:44.131541,AAPL,223.56
2025-09-15T14:46:44.143482,AAPL,223.07
2025-09-15T14:46:44.155929,AAPL,221.13
2025-09-15T14:46:44.167329,AAPL,223.37
2025-09-15T14:46:44.180978,AAPL,216.11
2025-09-15T14:46:44.193889,AAPL,214.64
2025-09-15T14:46:44.206635,AAPL,221.63
2025-09-15T14:46:44.218989,AAPL,217.63
2025-09-15T14:46:44.232118,AAPL,219.73
2025-09-15T14:46:44.245055,AAPL,217.69
2025-09-15T14:46:44.256473,AAPL,216.83
2025-09-15T14:46:44.269133,AAPL,218.26
2025-09-15T14:46:44.281829,AAPL,214.16
2025-09-15T14:46:44.294434,AAPL,220.78
2025-09-15T14:46:44.307026,AAPL,219.54
2025-09-15T14:46:44.319650,AAPL,217.9
2025-09-15T14:46:44.331425,AAPL,220.4
2025-09-15T14:46:44.342918,AAPL,220.83
2025-09-15T14:46:44.354409,AAPL,222.29
2025-09-15T14:46:44.366717,AAPL,218.56
2025-09-15T14:46:44.378531,AAPL,214.1
2025-09-15T14:46:44.393487,AAPL,215.95
2025-09-15T14:46:44.406406,AAPL,221.38
2025-09-15T14:46:44.419104,AAPL,225.54
2025-09-15T14:46:44.429851,AAPL,222.32
2025-09-15T14:46:44.442574,AAPL,223.3
2025-09-15T14:46:44.453763,AAPL,218.14
2025-09-15T14:46:44.466931,AAPL,216.91
2025-09-15T14:46:44.478728,AAPL,224.53
2025-09-15T14:46:44.491227,AAPL,226.86
2025-09-15T14:46:44.504929,AAPL,227.62
2025-09-15T14:46:44.517663,AAPL,234.75
2025-09-15T14:46:44.533154,AAPL,233.64
2025-09-15T14:46:44.545770,AAPL,230.17
2025-09-15T14:46:44.558327,AAPL,228.04
2025-09-15T14:46:44.570878,AAPL,232.65
2025-09-15T14:46:44.583427,AAPL,242.88
2025-09-15T14:46:44.597281,AAPL,245.7
2025-09-15T14:46:44.608285,AAPL,243.38
2025-09-15T14:46:44.620904,AAPL,238.79
2025-09-15T14:46:44.633334,AAPL,239.41
2025-09-15T14:46:44.643463,AAPL,247.18
2025-09-15T14:46:44.655879,AAPL,240.89
2025-09-15T14:46:44.668522,AAPL,244.18
2025-09-15T14:46:44.681910,AAPL,237.7
2025-09-15T14:46:44.692813,AAPL,238.96
2025-09-15T14:46:44.704408,AAPL,233.48
2025-09-15T14:46:44.724565,AAPL,224.13
2025-09-15T14:46:44.737163,AAPL,210.74
2025-09-15T14:46:44.748833,AAPL,219.53
2025-09-15T14:46:44.761325,AAPL,227.18
2025-09-15T14:46:44.772984,AAPL,230.26
2025-09-15T14:46:44.785550,AAPL,226.44
2025-09-15T14:46:44.798450,AAPL,228.25
2025-09-15T14:46:44.810465,AAPL,229.43
2025-09-15T14:46:44.823112,AAPL,230.13
2025-09-15T14:46:44.840772,AAPL,226.06
2025-09-15T14:46:44.853413,AAPL,226.15
2025-09-15T14:46:44.868072,AAPL,223.7
2025-09-15T14:46:44.880680,AAPL,226.77
2025-09-15T14:46:44.892932,AAPL,226.63
2025-09-15T14:46:44.905561,AAPL,227.73
2025-09-15T14:46:44.918126,AAPL,231.11
2025-09-15T14:46:44.930689,AAPL,232.6
2025-09-15T14:46:44.941133,AAPL,236.44
2025-09-15T14:46:44.953679,AAPL,236.86
2025-09-15T14:46:44.965116,AAPL,238.2
2025-09-15T14:46:44.976771,AAPL,240.49
2025-09-15T14:46:44.989328,AAPL,238.76
2025-09-15T14:46:45.001874,AAPL,236.05
2025-09-15T14:46:45.014395,AAPL,240.21
2025-09-15T14:46:45.026922,AAPL,236.25
2025-09-15T14:46:45.039474,AAPL,237.53
2025-09-15T14:46:45.052044,AAPL,231.27
2025-09-15T14:46:45.064603,AAPL,227.46
2025-09-15T14:46:45.077161,AAPL,232.07
2025-09-15T14:46:45.089698,AAPL,235.93
2025-09-15T14:46:45.102231,AAPL,234.49
2025-09-15T14:46:45.114758,AAPL,235.33
2025-09-15T14:46:45.127279,AAPL,235.59
2025-09-15T14:46:45.139806,AAPL,242.09
2025-09-15T14:46:45.152358,AAPL,240.13
2025-09-15T14:46:45.164544,AAPL,238.34
2025-09-15T14:46:45.177089,AAPL,243.21
2025-09-15T14:46:45.189639,AAPL,236.62
2025-09-15T14:46:45.202194,AAPL,239.73
2025-09-15T14:46:45.214736,AAPL,235.71
2025-09-15T14:46:45.227329,AAPL,228.18
2025-09-15T14:46:45.239447,AAPL,227.12
2025-09-15T14:46:45.252056,AAPL,224.8
2025-09-15T14:46:45.264666,AAPL,223.89
2025-09-15T14:46:45.277274,AAPL,227.73
2025-09-15T14:46:45.289844,AAPL,231.12
2025-09-15T14:46:45.302420,AAPL,230.01
2025-09-15T14:46:45.315008,AAPL,234.38
2025-09-15T14:46:45.327590,AAPL,233.29
2025-09-15T14:46:45.340189,AAPL,229.55
2025-09-15T14:46:45.350725,AAPL,230.97
2025-09-15T14:46:45.368436,AAPL,225.57
2025-09-15T14:46:45.384093,AAPL,229.84
2025-09-15T14:46:45.396754,AAPL,237.21
2025-09-15T14:46:45.409381,AAPL,240.9
2025-09-15T14:46:45.421989,AAPL,239.91
2025-09-15T14:46:45.434562,AAPL,241.2
2025-09-15T14:46:45.447100,AAPL,239.74
2025-09-15T14:46:45.459657,AAPL,236.85
2025-09-15T14:46:45.472217,AAPL,240.6
2025-09-15T14:46:45.484763,AAPL,241.52
2025-09-15T14:46:45.497314,AAPL,244.48
2025-09-15T14:46:45.509873,AAPL,245.08
2025-09-15T14:46:45.522412,AAPL,246.95
2025-09-15T14:46:45.534949,AAPL,242.9
2025-09-15T14:46:45.547638,AAPL,236.48
2025-09-15T14:46:45.559943,AAPL,233.95
2025-09-15T14:46:45.572504,AAPL,230.79
2025-09-15T14:46:45.585159,AAPL,238.51
2025-09-15T14:46:45.601664,AAPL,240.93
2025-09-15T14:46:45.614251,AAPL,245.23
2025-09-15T14:46:45.626883,AAPL,249.34
2025-09-15T14:46:45.639185,AAPL,256.78
2025-09-15T14:46:45.652381,AAPL,257.65
2025-09-15T14:46:45.664936,AAPL,256.84
2025-09-15T14:46:45.677483,AAPL,253.86
2025-09-15T14:46:45.690045,AAPL,256.66
2025-09-15T14:46:45.702587,AAPL,264.25
2025-09-15T14:46:45.716458,AAPL,253.9
2025-09-15T14:46:45.728911,AAPL,252.73
2025-09-15T14:46:45.741857,AAPL,256.5
2025-09-15T14:46:45.752618,AAPL,265.27
2025-09-15T14:46:45.767500,AAPL,263.99
2025-09-15T14:46:45.778934,AAPL,267.47
2025-09-15T14:46:45.790528,AAPL,277.8
2025-09-15T14:46:45.801738,AAPL,278.44
2025-09-15T14:46:45.813598,AAPL,281.03
2025-09-15T14:46:45.835804,AAPL,284.53
2025-09-15T14:46:45.851137,AAPL,282.26
2025-09-15T14:46:45.863272,AAPL,289.66
2025-09-15T14:46:45.875923,AAPL,280.98
2025-09-15T14:46:45.888496,AAPL,284.45
2025-09-15T14:46:45.901319,AAPL,284.85
2025-09-15T14:46:45.913921,AAPL,280.45
2025-09-15T14:46:45.924474,AAPL,277.93
2025-09-15T14:46:45.937059,AAPL,282.44
2025-09-15T14:46:45.949667,AAPL,281.18
2025-09-15T14:46:45.962244,AAPL,286.12
2025-09-15T14:46:45.974801,AAPL,275.51
2025-09-15T14:46:45.987345,AAPL,282.48
2025-09-15T14:46:45.998444,AAPL,281.19
2025-09-15T14:46:46.011012,AAPL,274.74
2025-09-15T14:46:46.023548,AAPL,272.74
2025-09-15T14:46:46.036083,AAPL,276.32
2025-09-15T14:46:46.048433,AAPL,271.11
2025-09-15T14:46:46.060976,AAPL,270.73
2025-09-15T14:46:46.073562,AAPL,263.98
2025-09-15T14:46:46.086110,AAPL,267.37
2025-09-15T14:46:46.098409,AAPL,268.32
2025-09-15T14:46:46.110936,AAPL,264.67
2025-09-15T14:46:46.123473,AAPL,262.84
2025-09-15T14:46:46.136012,AAPL,273.31
2025-09-15T14:46:46.148469,AAPL,263.94
2025-09-15T14:46:46.161023,AAPL,258.5
2025-09-15T14:46:46.173554,AAPL,256.29
2025-09-15T14:46:46.186079,AAPL,260.35
2025-09-15T14:46:46.198420,AAPL,250.54
2025-09-15T14:46:46.210953,AAPL,252.77
2025-09-15T14:46:46.221104,AAPL,250.71
2025-09-15T14:46:46.233611,AAPL,250.63
2025-09-15T14:46:46.246150,AAPL,245.15
2025-09-15T14:46:46.258685,AAPL,239.74
2025-09-15T14:46:46.271222,AAPL,248.31
2025-09-15T14:46:46.283768,AAPL,255.76
2025-09-15T14:46:46.296312,AAPL,256.37
2025-09-15T14:46:46.308851,AAPL,264.19
2025-09-15T14:46:46.321397,AAPL,266.88
2025-09-15T14:46:46.333964,AAPL,268.8
2025-09-15T14:46:46.346551,AAPL,272.99
2025-09-15T14:46:46.359146,AAPL,270.64
2025-09-15T14:46:46.371730,AAPL,279.0
2025-09-15T14:46:46.387777,AAPL,271.31
2025-09-15T14:46:46.400644,AAPL,268.66
2025-09-15T14:46:46.411175,AAPL,269.79
2025-09-15T14:46:46.423073,AAPL,267.0
2025-09-15T14:46:46.434436,AAPL,275.5
2025-09-15T14:46:46.448719,AAPL,272.39
2025-09-15T14:46:46.461273,AAPL,272.73
2025-09-15T14:46:46.473902,AAPL,269.9
2025-09-15T14:46:46.486480,AAPL,271.5
2025-09-15T14:46:46.498433,AAPL,283.32
2025-09-15T14:46:46.511011,AAPL,283.22
2025-09-15T14:46:46.523584,AAPL,270.51
2025-09-15T14:46:46.540397,AAPL,266.32
2025-09-15T14:46:46.559730,AAPL,267.18
2025-09-15T14:46:46.572283,AAPL,273.46
2025-09-15T14:46:46.583954,AAPL,277.26
2025-09-15T14:46:46.596517,AAPL,278.21
2025-09-15T14:46:46.609074,AAPL,277.51
2025-09-15T14:46:46.621636,AAPL,267.24
2025-09-15T14:46:46.631800,AAPL,258.11
2025-09-15T14:46:46.644322,AAPL,260.59
2025-09-15T14:46:46.656839,AAPL,258.0
2025-09-15T14:46:46.669354,AAPL,253.49
2025-09-15T14:46:46.681781,AAPL,258.14
2025-09-15T14:46:46.694324,AAPL,261.35
2025-09-15T14:46:46.704947,AAPL,259.28
2025-09-15T14:46:46.717498,AAPL,264.23
2025-09-15T14:46:46.730054,AAPL,266.15
2025-09-15T14:46:46.742607,AAPL,276.42
2025-09-15T14:46:46.753288,AAPL,284.7
2025-09-15T14:46:46.765835,AAPL,281.93
