timestamp,signal,symbol,status,qty,price,reason,order_id
2025-11-12 17:20:00+00:00,SELL,AAPL,PARTIAL,8,274.18000244140626,Mean reversion z crossed zero: prev -0.487833 -> curr 0.868161,306
2025-11-12 17:50:00+00:00,BUY,AAPL,CANCELLED,0,,Oversold z=-1.389487 < -1.0,307
2025-11-12 17:58:00+00:00,SELL,AAPL,PARTIAL,1,274.44999145507813,Mean reversion z crossed zero: prev -1.338214 -> curr 0.116938,308
2025-11-12 18:34:00+00:00,BUY,AAPL,PARTIAL,2,274.83501220703124,Oversold z=-1.390831 < -1.0,309
2025-11-12 18:37:00+00:00,SELL,AAPL,PARTIAL,8,274.9994909667969,Mean reversion z crossed zero: prev -0.029650 -> curr 0.848732,310
2025-11-12 19:06:00+00:00,BUY,AAPL,FILLED,10,275.1100061035156,Oversold z=-1.089142 < -1.0,311
2025-11-12 19:46:00+00:00,SELL,AAPL,PARTIAL,3,274.53998779296876,Mean reversion z crossed zero: prev -0.133868 -> curr 0.051811,312
2025-11-12 19:58:00+00:00,BUY,AAPL,PARTIAL,1,274.15498901367187,Oversold z=-2.120173 < -1.0,313
2025-11-12 20:24:00+00:00,SELL,AAPL,FILLED,10,273.96500610351563,Mean reversion z crossed zero: prev -0.102735 -> curr 0.010197,314
2025-11-12 20:38:00+00:00,BUY,AAPL,FILLED,10,273.71001220703124,Oversold z=-1.141041 < -1.0,315
2025-11-12 20:40:00+00:00,SELL,AAPL,PARTIAL,7,273.94498657226563,Mean reversion z crossed zero: prev -0.308633 -> curr 0.485824,316
2025-11-12 20:46:00+00:00,BUY,AAPL,FILLED,10,273.749990234375,Oversold z=-1.720229 < -1.0,317
2025-11-12 20:50:00+00:00,SELL,AAPL,PARTIAL,1,274.1788122558594,Mean reversion z crossed zero: prev -1.809265 -> curr 2.117288,318
2025-11-12 20:54:00+00:00,BUY,AAPL,FILLED,10,273.43999267578124,Oversold z=-2.692825 < -1.0,319
2025-11-13 14:30:00+00:00,SELL,AAPL,CANCELLED,0,,Mean reversion z crossed zero: prev -1.292849 -> curr 1.035171,320
2025-11-13 15:10:00+00:00,BUY,AAPL,PARTIAL,3,274.4699914550781,Oversold z=-1.189211 < -1.0,321
2025-11-13 15:58:00+00:00,SELL,AAPL,FILLED,10,272.7800085449219,Mean reversion z crossed zero: prev -0.354883 -> curr 0.078628,322
2025-11-13 16:44:00+00:00,BUY,AAPL,PARTIAL,5,273.520009765625,Oversold z=-1.269878 < -1.0,323
2025-11-13 16:59:00+00:00,SELL,AAPL,PARTIAL,4,273.72001098632813,Mean reversion z crossed zero: prev -0.151518 -> curr 0.274037,324
2025-11-13 17:02:00+00:00,BUY,AAPL,PARTIAL,7,273.26,Oversold z=-1.217235 < -1.0,325
2025-11-13 17:04:00+00:00,SELL,AAPL,FILLED,10,273.6200048828125,Mean reversion z crossed zero: prev -0.192958 -> curr 0.348369,326
2025-11-13 17:09:00+00:00,BUY,AAPL,FILLED,10,272.90999389648437,Oversold z=-2.766035 < -1.0,327
2025-11-13 17:30:00+00:00,SELL,AAPL,CANCELLED,0,,Mean reversion z crossed zero: prev -0.342055 -> curr 0.054943,328
2025-11-13 17:37:00+00:00,BUY,AAPL,CANCELLED,0,,Oversold z=-1.692697 < -1.0,329
2025-11-13 17:39:00+00:00,SELL,AAPL,PARTIAL,3,272.7599890136719,Mean reversion z crossed zero: prev -1.207805 -> curr 0.016616,330
2025-11-13 17:44:00+00:00,BUY,AAPL,PARTIAL,5,272.5800988769531,Oversold z=-1.721493 < -1.0,331
2025-11-13 17:48:00+00:00,SELL,AAPL,PARTIAL,3,272.78998779296876,Mean reversion z crossed zero: prev -0.364760 -> curr 0.290164,332
2025-11-13 17:51:00+00:00,BUY,AAPL,FILLED,10,272.6299951171875,Oversold z=-1.160409 < -1.0,333
2025-11-13 17:55:00+00:00,SELL,AAPL,PARTIAL,3,272.7490026855469,Mean reversion z crossed zero: prev -0.015887 -> curr 0.187527,334
2025-11-13 17:57:00+00:00,BUY,AAPL,CANCELLED,0,,Oversold z=-1.448712 < -1.0,335
2025-11-13 18:06:00+00:00,SELL,AAPL,PARTIAL,6,272.80399536132813,Mean reversion z crossed zero: prev -0.091081 -> curr 1.590232,336
2025-11-13 18:28:00+00:00,BUY,AAPL,PARTIAL,2,272.55998779296874,Oversold z=-1.598115 < -1.0,337
2025-11-13 18:42:00+00:00,SELL,AAPL,PARTIAL,1,272.84000610351563,Mean reversion z crossed zero: prev -0.054673 -> curr 0.330832,338
2025-11-13 19:38:00+00:00,BUY,AAPL,FILLED,10,273.20500732421874,Oversold z=-1.525784 < -1.0,339
2025-11-13 19:58:00+00:00,SELL,AAPL,PARTIAL,3,273.07999633789063,Mean reversion z crossed zero: prev -0.326666 -> curr 0.022821,340
2025-11-13 20:04:00+00:00,BUY,AAPL,PARTIAL,7,272.716787109375,Oversold z=-1.097831 < -1.0,341
2025-11-13 20:09:00+00:00,SELL,AAPL,PARTIAL,4,272.8949987792969,Mean reversion z crossed zero: prev -0.379258 -> curr 0.531851,342
2025-11-13 20:10:00+00:00,BUY,AAPL,FILLED,10,272.6100061035156,Oversold z=-1.719825 < -1.0,343
2025-11-13 20:11:00+00:00,SELL,AAPL,FILLED,10,272.81998657226563,Mean reversion z crossed zero: prev -1.724793 -> curr 0.020277,344
2025-11-13 20:53:00+00:00,BUY,AAPL,PARTIAL,5,272.8499963378906,Oversold z=-1.599959 < -1.0,345
2025-11-14 14:51:00+00:00,SELL,AAPL,PARTIAL,7,271.59000610351563,Mean reversion z crossed zero: prev -0.070780 -> curr 0.136971,346
2025-11-14 16:05:00+00:00,BUY,AAPL,PARTIAL,7,273.82500244140624,Oversold z=-1.690588 < -1.0,347
2025-11-14 16:19:00+00:00,SELL,AAPL,PARTIAL,5,274.19001220703126,Mean reversion z crossed zero: prev -0.186056 -> curr 0.836321,348
2025-11-14 16:33:00+00:00,BUY,AAPL,PARTIAL,7,273.80000854492187,Oversold z=-1.127067 < -1.0,349
2025-11-14 16:40:00+00:00,SELL,AAPL,PARTIAL,4,274.19001220703126,Mean reversion z crossed zero: prev -0.375926 -> curr 0.367920,350
2025-11-14 17:42:00+00:00,BUY,AAPL,FILLED,10,275.499990234375,Oversold z=-1.439709 < -1.0,351
2025-11-14 18:27:00+00:00,SELL,AAPL,PARTIAL,7,274.6500036621094,Mean reversion z crossed zero: prev -0.677075 -> curr 0.209999,352
2025-11-14 18:36:00+00:00,BUY,AAPL,PARTIAL,8,274.30501342773437,Oversold z=-1.596849 < -1.0,353
2025-11-14 18:53:00+00:00,SELL,AAPL,CANCELLED,0,,Mean reversion z crossed zero: prev -0.482441 -> curr 0.327776,354
2025-11-14 19:07:00+00:00,BUY,AAPL,risk_check_failed,0,,Oversold z=-1.505651 < -1.0,
2025-11-14 19:14:00+00:00,SELL,AAPL,FILLED,10,274.1399938964844,Mean reversion z crossed zero: prev -0.721349 -> curr 0.068652,356
2025-11-14 19:29:00+00:00,BUY,AAPL,PARTIAL,8,273.9699914550781,Oversold z=-1.344087 < -1.0,357
2025-11-14 19:30:00+00:00,SELL,AAPL,PARTIAL,3,274.0999853515625,Mean reversion z crossed zero: prev -1.336116 -> curr 0.077046,358
2025-11-14 19:31:00+00:00,BUY,AAPL,FILLED,10,273.93498779296874,Oversold z=-1.534498 < -1.0,359
2025-11-14 19:36:00+00:00,SELL,AAPL,FILLED,10,274.125009765625,Mean reversion z crossed zero: prev -0.822122 -> curr 0.893310,360
2025-11-14 19:44:00+00:00,BUY,AAPL,PARTIAL,1,273.9269921875,Oversold z=-1.898939 < -1.0,361
2025-11-14 19:46:00+00:00,SELL,AAPL,FILLED,10,274.21500610351563,Mean reversion z crossed zero: prev -0.673200 -> curr 1.920942,362
2025-11-14 19:48:00+00:00,BUY,AAPL,FILLED,10,273.81499267578124,Oversold z=-2.617498 < -1.0,363
2025-11-14 19:50:00+00:00,SELL,AAPL,PARTIAL,9,274.03998779296876,Mean reversion z crossed zero: prev -1.529184 -> curr 0.007734,364
2025-11-14 19:54:00+00:00,BUY,AAPL,PARTIAL,1,273.94499755859374,Oversold z=-1.019422 < -1.0,365
2025-11-14 19:56:00+00:00,SELL,AAPL,PARTIAL,5,274.0099890136719,Mean reversion z crossed zero: prev -0.578464 -> curr 0.009245,366
2025-11-14 20:06:00+00:00,BUY,AAPL,PARTIAL,4,273.9000146484375,Oversold z=-1.419973 < -1.0,367
2025-11-17 14:50:00+00:00,SELL,AAPL,FILLED,10,269.94999145507813,Mean reversion z crossed zero: prev -0.089458 -> curr 0.065346,368
2025-11-17 15:08:00+00:00,BUY,AAPL,FILLED,10,269.1400048828125,Oversold z=-1.116905 < -1.0,369
2025-11-17 15:13:00+00:00,SELL,AAPL,PARTIAL,3,269.80298828125,Mean reversion z crossed zero: prev -0.215201 -> curr 0.169693,370
2025-11-17 15:18:00+00:00,BUY,AAPL,PARTIAL,4,269.1150109863281,Oversold z=-1.711325 < -1.0,371
2025-11-17 17:34:00+00:00,SELL,AAPL,CANCELLED,0,,Mean reversion z crossed zero: prev -0.913371 -> curr 0.586370,372
2025-11-17 17:40:00+00:00,BUY,AAPL,FILLED,10,268.83000732421874,Oversold z=-1.181096 < -1.0,373
2025-11-17 18:16:00+00:00,SELL,AAPL,PARTIAL,3,267.9950048828125,Mean reversion z crossed zero: prev -0.600808 -> curr 0.120259,374
2025-11-17 18:39:00+00:00,BUY,AAPL,PARTIAL,8,267.649892578125,Oversold z=-1.608883 < -1.0,375
2025-11-17 18:43:00+00:00,SELL,AAPL,FILLED,10,267.81000732421876,Mean reversion z crossed zero: prev -0.192311 -> curr 0.071346,376
2025-11-17 18:52:00+00:00,BUY,AAPL,PARTIAL,6,267.499990234375,Oversold z=-1.868265 < -1.0,377
2025-11-17 19:17:00+00:00,SELL,AAPL,PARTIAL,9,267.44001220703126,Mean reversion z crossed zero: prev -0.530908 -> curr 0.061637,378
2025-11-17 19:22:00+00:00,BUY,AAPL,PARTIAL,7,267.18001342773437,Oversold z=-1.568013 < -1.0,379
2025-11-17 19:29:00+00:00,SELL,AAPL,FILLED,10,267.2800085449219,Mean reversion z crossed zero: prev -1.761807 -> curr 0.131470,380
2025-11-17 19:38:00+00:00,BUY,AAPL,PARTIAL,5,266.95781494140624,Oversold z=-2.036095 < -1.0,381
2025-11-17 20:35:00+00:00,SELL,AAPL,FILLED,10,266.46000122070313,Mean reversion z crossed zero: prev -0.972804 -> curr 1.034064,382
2025-11-17 20:39:00+00:00,BUY,AAPL,PARTIAL,4,266.270009765625,Oversold z=-1.147373 < -1.0,383
2025-11-17 20:42:00+00:00,SELL,AAPL,FILLED,10,266.3899938964844,Mean reversion z crossed zero: prev -0.953497 -> curr 0.160458,384
2025-11-18 14:49:00+00:00,BUY,AAPL,PARTIAL,6,266.82500244140624,Oversold z=-1.226688 < -1.0,385
2025-11-18 15:20:00+00:00,SELL,AAPL,PARTIAL,5,266.7800085449219,Mean reversion z crossed zero: prev -1.165041 -> curr 0.525723,386
2025-11-18 15:49:00+00:00,BUY,AAPL,PARTIAL,6,267.21001220703124,Oversold z=-1.054554 < -1.0,387
2025-11-18 16:11:00+00:00,SELL,AAPL,PARTIAL,3,267.0999853515625,Mean reversion z crossed zero: prev -0.251448 -> curr 0.647282,388
2025-11-18 16:53:00+00:00,BUY,AAPL,CANCELLED,0,,Oversold z=-1.001939 < -1.0,389
2025-11-18 16:54:00+00:00,SELL,AAPL,PARTIAL,1,267.78998779296876,Mean reversion z crossed zero: prev -1.071115 -> curr 0.206645,390
2025-11-18 16:58:00+00:00,BUY,AAPL,PARTIAL,7,267.56999755859374,Oversold z=-1.052763 < -1.0,391
2025-11-18 17:00:00+00:00,SELL,AAPL,PARTIAL,5,267.9050085449219,Mean reversion z crossed zero: prev -0.404299 -> curr 0.657966,392
2025-11-18 17:06:00+00:00,BUY,AAPL,PARTIAL,9,267.6100061035156,Oversold z=-1.075692 < -1.0,393
2025-11-18 17:07:00+00:00,SELL,AAPL,FILLED,10,267.95499633789063,Mean reversion z crossed zero: prev -1.146562 -> curr 0.775481,394
2025-11-18 17:14:00+00:00,BUY,AAPL,PARTIAL,9,267.520009765625,Oversold z=-1.994193 < -1.0,395
2025-11-18 17:20:00+00:00,SELL,AAPL,FILLED,10,267.7800085449219,Mean reversion z crossed zero: prev -1.906036 -> curr 0.022396,396
2025-11-18 17:22:00+00:00,BUY,AAPL,PARTIAL,2,267.53999877929687,Oversold z=-1.266950 < -1.0,397
2025-11-18 17:37:00+00:00,SELL,AAPL,PARTIAL,6,267.43000244140626,Mean reversion z crossed zero: prev -0.374867 -> curr 0.047643,398
2025-11-18 18:13:00+00:00,BUY,AAPL,FILLED,10,268.18001342773437,Oversold z=-1.371420 < -1.0,399
2025-11-18 18:14:00+00:00,SELL,AAPL,PARTIAL,3,268.5099890136719,Mean reversion z crossed zero: prev -1.375993 -> curr 0.757472,400
2025-11-18 18:57:00+00:00,BUY,AAPL,FILLED,10,268.58000732421874,Oversold z=-1.064524 < -1.0,401
2025-11-18 19:38:00+00:00,SELL,AAPL,PARTIAL,1,268.3499853515625,Mean reversion z crossed zero: prev -0.230290 -> curr 0.883178,402
2025-11-18 20:08:00+00:00,BUY,AAPL,FILLED,10,268.20000244140624,Oversold z=-1.207463 < -1.0,403
2025-11-18 20:15:00+00:00,SELL,AAPL,PARTIAL,5,268.4100134277344,Mean reversion z crossed zero: prev -0.614877 -> curr 0.106836,404
2025-11-18 20:19:00+00:00,BUY,AAPL,PARTIAL,1,268.13008666992187,Oversold z=-1.336577 < -1.0,405
2025-11-18 20:21:00+00:00,SELL,AAPL,FILLED,10,268.3800146484375,Mean reversion z crossed zero: prev -0.552975 -> curr 0.050575,406
2025-11-18 20:27:00+00:00,BUY,AAPL,PARTIAL,3,268.16499877929687,Oversold z=-1.100067 < -1.0,407
2025-11-18 20:38:00+00:00,SELL,AAPL,PARTIAL,2,268.29999755859376,Mean reversion z crossed zero: prev -0.627098 -> curr 0.653692,408
2025-11-18 20:42:00+00:00,BUY,AAPL,PARTIAL,4,268.02998901367187,Oversold z=-1.469822 < -1.0,409
2025-11-19 14:39:00+00:00,SELL,AAPL,PARTIAL,5,267.8499853515625,Mean reversion z crossed zero: prev -0.320030 -> curr 0.662903,410
2025-11-19 15:40:00+00:00,BUY,AAPL,PARTIAL,4,271.09529663085937,Oversold z=-1.494110 < -1.0,411
2025-11-19 16:30:00+00:00,SELL,AAPL,PARTIAL,6,269.79999755859376,Mean reversion z crossed zero: prev -0.152340 -> curr 0.109376,412
2025-11-19 17:04:00+00:00,BUY,AAPL,PARTIAL,2,269.91499877929687,Oversold z=-1.348310 < -1.0,413
2025-11-19 17:25:00+00:00,SELL,AAPL,PARTIAL,4,270.2064001464844,Mean reversion z crossed zero: prev -0.060035 -> curr 0.514220,414
2025-11-19 17:39:00+00:00,BUY,AAPL,CANCELLED,0,,Oversold z=-1.732184 < -1.0,415
2025-11-19 17:41:00+00:00,SELL,AAPL,PARTIAL,2,270.06998657226563,Mean reversion z crossed zero: prev -1.787879 -> curr 0.151637,416
2025-11-19 18:18:00+00:00,BUY,AAPL,PARTIAL,6,270.3805139160156,Oversold z=-1.376766 < -1.0,417
2025-11-19 18:36:00+00:00,SELL,AAPL,PARTIAL,2,270.62800048828126,Mean reversion z crossed zero: prev -0.264672 -> curr 0.167984,418
2025-11-19 18:46:00+00:00,BUY,AAPL,PARTIAL,7,270.1500146484375,Oversold z=-1.285770 < -1.0,419
2025-11-19 18:51:00+00:00,SELL,AAPL,PARTIAL,6,270.4636022949219,Mean reversion z crossed zero: prev -0.387756 -> curr 0.565723,420
2025-11-19 19:21:00+00:00,BUY,AAPL,FILLED,10,270.40498901367187,Oversold z=-1.564166 < -1.0,421
2025-11-19 19:54:00+00:00,SELL,AAPL,PARTIAL,5,269.830087890625,Mean reversion z crossed zero: prev -0.190607 -> curr 1.698910,422
2025-11-19 20:31:00+00:00,BUY,AAPL,FILLED,10,269.77510620117187,Oversold z=-1.122756 < -1.0,423
2025-11-19 20:37:00+00:00,SELL,AAPL,FILLED,10,270.2201025390625,Mean reversion z crossed zero: prev -0.218509 -> curr 0.623837,424
2025-11-19 20:40:00+00:00,BUY,AAPL,PARTIAL,9,269.81169677734374,Oversold z=-1.365554 < -1.0,425
2025-11-20 14:30:00+00:00,SELL,AAPL,PARTIAL,8,273.31000732421876,Mean reversion z crossed zero: prev -0.987164 -> curr 4.062146,426
2025-11-20 15:07:00+00:00,BUY,AAPL,FILLED,10,273.80000854492187,Oversold z=-1.307377 < -1.0,427
2025-11-20 15:23:00+00:00,SELL,AAPL,PARTIAL,4,274.07999633789063,Mean reversion z crossed zero: prev -0.541581 -> curr 0.038451,428
2025-11-20 15:46:00+00:00,BUY,AAPL,CANCELLED,0,,Oversold z=-1.154559 < -1.0,429
2025-11-20 17:26:00+00:00,SELL,AAPL,PARTIAL,1,269.24,Mean reversion z crossed zero: prev -0.705691 -> curr 0.548670,430
2025-11-20 17:35:00+00:00,BUY,AAPL,CANCELLED,0,,Oversold z=-1.528931 < -1.0,431
2025-11-20 17:38:00+00:00,SELL,AAPL,PARTIAL,8,268.99,Mean reversion z crossed zero: prev -0.773828 -> curr 0.849188,432
2025-11-20 17:43:00+00:00,BUY,AAPL,FILLED,10,268.28999877929687,Oversold z=-1.601302 < -1.0,433
2025-11-20 18:34:00+00:00,SELL,AAPL,FILLED,10,268.57999633789063,Mean reversion z crossed zero: prev -0.640557 -> curr 0.374661,434
2025-11-20 18:37:00+00:00,BUY,AAPL,PARTIAL,5,268.09099365234374,Oversold z=-1.576293 < -1.0,435
2025-11-20 19:11:00+00:00,SELL,AAPL,FILLED,10,267.0254919433594,Mean reversion z crossed zero: prev -0.134679 -> curr 0.209790,436
2025-11-20 20:02:00+00:00,BUY,AAPL,FILLED,10,267.0999963378906,Oversold z=-1.416206 < -1.0,437
2025-11-20 20:06:00+00:00,SELL,AAPL,FILLED,10,267.500009765625,Mean reversion z crossed zero: prev -0.473572 -> curr 0.339356,438
2025-11-20 20:11:00+00:00,BUY,AAPL,PARTIAL,8,267.21001220703124,Oversold z=-1.299316 < -1.0,439
2025-11-20 20:15:00+00:00,SELL,AAPL,PARTIAL,8,267.6500036621094,Mean reversion z crossed zero: prev -0.194372 -> curr 0.933777,440
2025-11-20 20:23:00+00:00,BUY,AAPL,PARTIAL,1,267.28999877929687,Oversold z=-1.015759 < -1.0,441
2025-11-20 20:28:00+00:00,SELL,AAPL,FILLED,10,267.41999267578126,Mean reversion z crossed zero: prev -0.760253 -> curr 0.093700,442
2025-11-20 20:32:00+00:00,BUY,AAPL,FILLED,10,267.2199914550781,Oversold z=-1.051359 < -1.0,443
